,id,pose,rmsd_value
391,CHEMBL5084492_5ZTY,1,9999.0
392,CHEMBL199102_8GUT,2,3.413909798326709
393,CHEMBL3114520_5ZTY,3,4.765954231141266
394,CHEMBL1223650_5ZTY,4,4.2105879297653575
395,CHEMBL5087110_5ZTY,1,9999.0
396,CHEMBL1223716_5ZTY,3,3.5644487552174784
397,CHEMBL1081624_8GUS,7,1.3055902454020132
398,CHEMBL3650082_8GUR,2,3.85967568955883
399,CHEMBL1223648_5ZTY,3,4.28535877811215
400,CHEMBL2163942_6PT0,2,4.348964175525018
401,CHEMBL2163950_6PT0,2,5.478737786510076
402,CHEMBL513298_5ZTY,1,9999.0
403,CHEMBL3114524_5ZTY,2,4.726749270552296
404,CHEMBL3353833_6PT0,4,4.35995586863796
405,CHEMBL460754_5ZTY,1,9999.0
406,CHEMBL3354942_8GUQ,1,1.2747039904063588
407,CHEMBL1668521_5ZTY,1,2.319726708041273
408,CHEMBL2163579_5ZTY,1,6.1204962567239125
