ki,id,smiles
4.0,CHEMBL2387182,CCCCn1c2c(cc(C(=O)NC(C)C)c1=O)CCCCCC2
66.0,CHEMBL2387073,CCCCn1c(C)c(C)cc(C(=O)NCc2ccccc2)c1=O
4.2,CHEMBL1215918,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccc(O)cc3)ccc21
59.3,CHEMBL1215909,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccc(OC)nc3)ccc21
3290.0,CHEMBL1834523,N#Cc1c(C(F)(F)F)ccc2c1oc1ccc(OS(=O)(=O)CCCC(F)(F)F)cc12
200.0,CHEMBL236539,CCCCCn1c(C)c(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2ccccc21
3940.0,CHEMBL575184,Cc1c(C(=O)NCCc2ccc(Cl)cc2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C
3940.0,CHEMBL572854,Cc1c(C(=O)NCc2ccc(Cl)cc2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C
609.0,CHEMBL574959,COc1cc(CNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-n3cccc3)c2C)c(Br)c(OC)c1OC
5.4,CHEMBL381689,Cc1ccc(Cn2nc(C(=O)NC3C4(C)CCC(C4)C3(C)C)cc2-c2ccc(Cl)c(C)c2)cc1
1120.0,CHEMBL394140,O=C(c1cn(Cc2ccc(Cl)cc2)c2ccccc2c1=O)c1cccc2ccccc12
225.0,CHEMBL235278,O=C(c1cn(Cc2ccc(F)cc2)c2ccccc2c1=O)c1cccc2ccccc12
54.6,CHEMBL235732,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2cc(Cl)ccc21
3000.0,CHEMBL236758,CCCCCn1c(C)c(C(=O)NC(C)c2cccc3ccccc23)c(=O)c2ccccc21
3000.0,CHEMBL608270,CCCCCc1cc2c(c(C(=O)O)c1)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2
1847.0,CHEMBL591540,O=S(=O)(NC[C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1)c1cccnc1
1846.0,CHEMBL600242,Fc1ccc(C[C@H]2CC[C@H](c3ccc(Cl)cc3)N(c3ccc(Cl)cc3Cl)C2)cc1F
1846.0,CHEMBL601936,CC(C)(C)OC(=O)N1CCN(C[C@@H]2CC[C@@H](c3ccc(Cl)cc3Cl)N(c3ccc(Cl)cc3)C2)CC1
0.6457,CHEMBL271838,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(Br)ccc23)C1(C)C
3.467,CHEMBL410441,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(C(F)(F)F)ccc23)C1(C)C
72.44,CHEMBL272658,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(OCCCCBr)cc23)C1(C)C
234.42,CHEMBL409231,COc1ccc2c(c1)c(C(=O)C1C(C)(C)C1(C)C)cn2CCN1CCOCC1
325.0,CHEMBL3895744,O=C(CC1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc(Cl)ccc1-2
9.0,CHEMBL2414029,CCCCCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC2C4)C3)no1
205.9,CHEMBL1631162,CCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-n2cccc2)c1C
18.0,CHEMBL307696,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21
0.64,CHEMBL1254015,Cc1s/c(=N\C(=O)C2C(C)(C)C2(C)C)n(CCO[11CH3])c1C
10000.0,CHEMBL201923,O=c1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2ncn1N1CCCCC1
13.0,CHEMBL198616,C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(O)cc2S(=O)(=O)c2ccc(Cl)cc2)cc1
179.0,CHEMBL198552,CC(NS(C)(=O)=O)c1ccc(C(=O)c2ccc(OC(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1
596.0,CHEMBL2179768,O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccc(C(F)(F)F)cc1
120.0,CHEMBL565417,CCC(C)(C)C(=O)Nc1ccc(C)c(CN2CCOCC2)c1
11.2,CHEMBL2179724,CCCCCCC(C)(C)c1cc(OC)c([C@H]2C=C(CO)[C@H]3C[C@@H]2C3(C)C)c(OC)c1
240.0,CHEMBL3116292,O=[N+]([O-])c1ccc2c(c1)c(OCc1cccc3ccccc13)nn2Cc1cccc2ccccc12
490.0,CHEMBL3116289,CCCCCn1nc(OCc2ccc(OC)cc2)c2cc([N+](=O)[O-])ccc21
400.0,CHEMBL1973869,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccccc1)nn2Cc1ccccc1
90.0,CHEMBL3116288,O=[N+]([O-])c1ccc2c(c1)c(OCC1CCCCC1)nn2Cc1ccccc1
39.0,CHEMBL3650097,COCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C
2226.0,CHEMBL2179761,O=C(Cc1ccccc1)NC(NC(=O)Cc1ccccc1)c1ccc(Br)cc1
310.0,CHEMBL2179738,COc1ccc(C(NC(=O)Cc2ccc(Cl)cc2)NC(=O)Cc2ccc(Cl)cc2)cc1
12.0,CHEMBL420939,COc1cccc2c(C(=O)NC3C4(C)CCC(C4)C3(C)C)cn(CCN3CCOCC3)c12
790.0,CHEMBL577361,Cc1c(C(=O)NCc2ccc(Cl)cc2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C
553.0,CHEMBL574965,COc1cc(CNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-n3c(C)ccc3C)c2C)c(Br)c(OC)c1OC
3940.0,CHEMBL576366,Cc1c(C(=O)NCCc2ccc(Cl)cc2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1
1.995,CHEMBL571550,CCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
218.78,CHEMBL571097,CC1(C)C(C(=O)c2cn(CCC(N)=O)c3ccccc23)C1(C)C
1000.0,CHEMBL571973,CC1(C)C(C(=O)c2cn(CCC3CCNCC3)c3ccccc23)C1(C)C
0.21,CHEMBL271158,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C
46.77,CHEMBL584528,CC1(C(=O)c2cn(CC3CCOCC3)c3ccccc23)CC(F)(F)C1(F)F
5.888,CHEMBL568807,CC1(C)C(C(=O)c2cn(CCN3CCCC3)c3ccccc23)C1(C)C
3.311,CHEMBL571777,CC1(C)C(C(=O)c2cn(C[C@@H]3CCCO3)c3ccccc23)C1(C)C
1.349,CHEMBL572000,COCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
19.5,CHEMBL578179,CC1(C)C(C(=O)c2cn(CCc3cccnc3)c3ccccc23)C1(C)C
1200.0,CHEMBL575186,Cc1c(C(=O)NCCc2ccc(Cl)cc2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1
100.0,CHEMBL575193,Cc1c(C(=O)NCc2ccc(Cl)cc2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1
790.0,CHEMBL574740,Cc1c(C(=O)Nc2ccc(Cl)cc2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1
3940.0,CHEMBL577791,Cc1c(C(=O)NCCc2ccc(Cl)cc2Cl)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C
2887.0,CHEMBL578003,COc1ccc(CCNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-n3cccc3)c2C)cc1Cl
338.0,CHEMBL498152,CN(C)CCn1c(=O)n(C(=O)N[C@H](C(N)=O)C(C)(C)C)c2ccccc21
2510.0,CHEMBL4586819,CCCCCCCN1C(=O)C2C3c4ccccc4C(Cl)(c4ccccc43)C2C1=O
93.0,CHEMBL235042,CCCCCn1nc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2ccccc21
18.2,CHEMBL236361,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=S)c2ccccc21
1670.0,CHEMBL236156,CCCCCn1cc(CNC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21
119.0,CHEMBL393931,CCCCCn1c(-c2ccccc2)c(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2ccccc21
202.0,CHEMBL236333,CCCCCn1cc(C(=O)NC(C)C23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21
7870.0,CHEMBL1923758,CCCCCCc1ccc(OCCCCCCCC(=O)OC(CO)CO)cc1O
23.0,CHEMBL472856,Cc1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1S(=O)(=O)N1CCOCC1
49.2,CHEMBL2348471,CC(C)(C)C(=O)OCC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C34CC5CC(CC(C5)C3)C4)cc1OC2(C)C
365.3,CHEMBL2348470,CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@@H](CCO)CC[C@H]21
12.0,CHEMBL603736,CCC(C)(C)C(=O)Nc1cc2c(c(S(=O)(=O)N3CCOCC3)c1)CCC2
454.0,CHEMBL3978261,Cc1cccc(-c2ccc(C(=O)c3ccccc3)cc2O)c1
2000.0,CHEMBL475500,Cc1ccc(NC(=O)[C@H]2C[C@@]3(C)CC[C@]2(C)O3)cc1S(=O)(=O)N1CCOCC1
22.7,CHEMBL497392,CCCCCCC(C)(C)c1cc(OC)c([C@H]2C=C(CO)[C@@H]3C[C@H]2C3(C)C)c(OC)c1
2.8,CHEMBL2326290,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2cccc(C)c2)cc1
1440.0,CHEMBL180920,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
310.0,CHEMBL2336527,Cc1ccc(S(=O)(=O)N(Cc2ccc(N3CCCCC3)cc2)c2ccccc2)cc1
210.0,CHEMBL2336532,CCN(CC)c1ccc(CN(Cc2ccc(Cl)cc2)S(=O)(=O)c2ccc(C)cc2)cc1
130.0,CHEMBL2336556,C=CCc1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1
130.0,CHEMBL2336555,CCCc1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1
44.0,CHEMBL2336552,Cc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(N3CCCCC3)cc2)cc1
53.0,CHEMBL2336573,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1
750.0,CHEMBL2336572,Cc1ccc(S(=O)(=O)N(CCc2ccccc2)Cc2ccccc2)cc1
91.2,CHEMBL2010904,CCCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCN(C)C2
17.99,CHEMBL3410730,CCCCCOc1cc(C(=O)NC2CCc3cc(O)c(O)cc3C2)ccc1OC
0.7998,CHEMBL1822932,CCCCOc1c(OC)ccc2cc(C(=O)NCC(F)c3ccccc3)c(=O)[nH]c12
13.3,CHEMBL2152826,CCCCCn1cc(C(=O)NN2CCCCC2)c(=O)c2ccc(Sc3ccccc3)cc21
146.0,CHEMBL2179735,CCCCCCCC(=O)NC(NC(=O)CCCCCCC)c1ccc(N(CC)CC)cc1
1.42,CHEMBL559612,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1
2080.0,CHEMBL593622,Cc1cc(NC(=O)C(C)(C)O)cc(S(=O)(=O)N2CCOCC2)c1C
17.0,CHEMBL596401,CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1
110.0,CHEMBL611937,COCCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1
760.0,CHEMBL591093,CCC(C)(C)C(=O)Nc1cc(S(=O)(=O)N2CCOCC2)c(C)cc1C
14.0,CHEMBL599878,CCC(C)(C)C(=O)Nc1cc2c(c(S(=O)(=O)N3CCOCC3)c1)CCCC2
5.5,CHEMBL603321,O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(CNS(=O)(=O)C(F)(F)F)CC1
10000.0,CHEMBL1822934,COc1ccc2cc(C(=O)NCCF)c(=O)[nH]c2c1OC
1.9,CHEMBL568564,Cc1cnc(NC(=O)C2(C)CCCCC2C)cc1CN1CCOCC1
7900.0,CHEMBL228507,CCCCCCc1c(O)cccc1OCCCCCCCCCCC(=O)NCCc1ccc(O)c(O)c1
1.12,CHEMBL3353440,C[C@H]1CC[C@H](NC(=O)c2cc3cc(Br)cnc3n(Cc3ccc(F)cc3)c2=O)CC1
0.27,CHEMBL3353450,C[C@H]1CC[C@@H](NC(=O)c2cc3cc(-c4ccco4)cnc3n(Cc3ccc(F)cc3)c2=O)CC1
2400.0,CHEMBL3322470,Cc1c(C(=O)NCCCCNCc2ccc(CNCCCCNC(=O)c3nn(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)c3C)cc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
1000.0,CHEMBL3265174,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H](CCC(=O)O)[C@H]2CO
0.08492,CHEMBL1822943,CCCCCOc1c(OC)ccc2cc(C(=O)NCCN3CCOCC3)c(=O)n(C)c12
4.797,CHEMBL3410833,CCCCCOc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1OC
0.09,CHEMBL2152813,CCCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21
1.6,CHEMBL498527,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(Sc3ccccc3)cc21
77.5,CHEMBL2152822,CCCCCn1cc(C(=O)NN(C)C)c(=O)c2ccc(Sc3ccccc3)cc21
73.0,CHEMBL3410810,CCCCCOc1cc(C(=O)NCCc2ccncc2)ccc1OC
14.0,CHEMBL3410828,CCCCCOc1c(OC)ccc2c1CN(CCc1ccc(N)cc1)C2=O
2114.0,CHEMBL2019085,CCN1CCCC1Cn1c2c(cc(C(=O)NC3(C(=O)O)CCCCC3)c1=O)CCCCCC2
5504.0,CHEMBL2030738,Cc1c(C(=O)N2CCC(C(N)=O)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
1210.0,CHEMBL3314943,CCC/C=C/C/C=C/CCC/C=C/C=C/C(=O)NCC(C)CC
10000.0,CHEMBL3109750,CS(=O)(=O)Nc1ccc(-c2cc(C(=O)N[C@@H]3CCCC[C@H]3O)cnc2OCC2CC2)cc1
1260.0,CHEMBL3109784,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OCC2CC2)c(-c2ccc(Cl)c(Cl)c2)c1
10000.0,CHEMBL3109778,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OCc2cccnc2)c(-c2ccc(Cl)cc2)c1
10000.0,CHEMBL3109774,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OCc2ccccc2)c(-c2ccc(Cl)cc2)c1
690.0,CHEMBL2160223,CCN(CC)CCOc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1
1120.0,CHEMBL2160222,CCN(CC)Cc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1
4.3,CHEMBL3421694,CCCCCn1nc2c3ccccc3n(CCCCC)cc-2c1=O
26.1,CHEMBL3421700,CCCCCn1cc2c(=O)n(CCC34CC5CC(CC(C5)C3)C4)nc-2c2ccccc21
10000.0,CHEMBL374828,COc1cc(C(=O)O)cc(O)c1-c1cc(C)cc(C)c1
270.0,CHEMBL436801,CCCCCOC(=O)c1cc(O)c(-c2cc(C)cc(C)c2)c(OC)c1
1300.0,CHEMBL230356,Cc1c2c(n(-c3ccc(Cl)cc3Cl)c1-c1ccc(Cl)cc1)CCN(N1CCCCC1)C2=O
10.4,CHEMBL3421696,CCCCCn1cc2c(=O)n(CC3CC3)nc-2c2ccccc21
3000.0,CHEMBL3421691,CCCCCn1c(-c2ccccc2)c2c(=O)n(CCCc3ccccc3)nc-2c2ccccc21
740.0,CHEMBL2441447,CCCCCn1c2ccccc2c2cc(CN3CCN(C)CC3)ccc21
2833.0,CHEMBL2441260,CCCCCn1c2ccccc2c2cc(C(=O)N3CCNCC3)ccc21
750.0,CHEMBL605719,O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC2(CC1)CCN(S(=O)(=O)C(F)(F)F)C2
8.0,CHEMBL593434,C[C@H]1CC(CNS(=O)(=O)C(F)(F)F)CCN1S(=O)(=O)c1ccc(Cl)cc1S(=O)(=O)c1ccccc1F
3.162,CHEMBL270082,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3c(O)cccc23)C1(C)C
61.66,CHEMBL270968,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(CN)ccc23)C1(C)C
18.0,CHEMBL3650117,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O/N=C(\C)C(C)=O
242.4,CHEMBL1910034,Cc1ccc([C@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1
226.8,CHEMBL1910035,Cc1ccc([C@@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1
251.19,CHEMBL1828807,COCCn1cc(C(=O)Nc2cccc3ccccc23)c2ccccc21
501.19,CHEMBL1828632,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21
21.0,CHEMBL376700,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc(Cl)ccc1-2
0.7,CHEMBL3409321,CCOCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cccc(O[11CH3])c21
6.7,CHEMBL3647322,CCCCn1cc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C
0.6,CHEMBL3650107,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(=O)C(C)(C)C
52.0,CHEMBL3650110,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O/N=C(\C)C(F)(F)F
15200.0,CHEMBL2063240,O=C(NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1)C1CCOCC1
0.7,CHEMBL4246445,CC1=CC[C@H]2[C@H](C1)c1c(O)cc(/C(C)=N/OCCN3CCOCC3)cc1OC2(C)C
0.4,CHEMBL2152811,CCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21
230.0,CHEMBL2152824,CCCCCn1cc(C(=O)N2CCC[C@H]2C(N)=O)c(=O)c2ccc(Sc3ccccc3)cc21
318.0,CHEMBL4277065,O=C(CCc1nnc(-c2ccc(Br)cc2F)o1)Nc1ccc2c(c1)c1ccccc1n2CCF
18.5,CHEMBL2316280,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)noc21
1000.0,CHEMBL3398546,O=C(CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)CCc1ccccc1)NCCO
14.0,CHEMBL3686299,CN(CCOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1)c1ccccc1
53.3,CHEMBL3353427,CC1CCC(NC(=O)c2cc3cccnc3n(CCCCO)c2=O)CC1
10000.0,CHEMBL379246,O=c1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2ccn1CC(F)(F)F
1037.0,CHEMBL1269769,Cc1c(C(=O)NCCCCCN(C)CCCCCNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
115.0,CHEMBL3686281,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@H]2CCN2)s1
16.4,CHEMBL201571,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21
176.0,CHEMBL3353430,CCOC(=O)CCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2cccnc21
0.56,CHEMBL3353437,CC1CCC(NC(=O)c2cc3cccnc3n(CCCCCF)c2=O)CC1
1.26,CHEMBL3353442,CC1CCC(NC(=O)c2cc3cc(Br)cnc3n(CCN3CCOCC3)c2=O)CC1
15000.0,CHEMBL1214501,CC1(C)Oc2cc(C(=O)NC3C4CC5CC(C4)CC3C5)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21
1300.0,CHEMBL1214560,CC1(C)Oc2cc(C34CC5CC(CC(C5)O3)C4)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21
7.1,CHEMBL1223776,CCCCCN1N=C(C(=O)NC2C3CC4CC(C3)CC2C4)CC1c1ccccc1
29.0,CHEMBL426706,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccc(CC)cc1
10000.0,CHEMBL4287751,COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccc(OCC(=O)NCCOCCOCCN)cc23)cc1
51.0,CHEMBL381791,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1
8.0,CHEMBL506652,CC(C)(O)CCn1c(=O)n(C(=O)N[C@H](C(N)=O)C(C)(C)C)c2ccccc21
196.0,CHEMBL523415,CC(C)(O)Cn1c(=O)n(C(=O)N[C@H](C(N)=O)C(C)(C)C)c2ccccc21
6.0,CHEMBL496497,CC(C)(C)[C@H](NC(=O)n1c(=O)n(CC2CCCO2)c2ccccc21)C(N)=O
25.0,CHEMBL522675,CN(C)C(=O)[C@@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(C)(C)C
484.0,CHEMBL494564,O=C(N[C@H]1CCCC[C@@H]1O)n1c(=O)n(CCN2CCOCC2)c2ccccc21
232.0,CHEMBL493804,CC(NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)c1ccc(F)cc1
1000.0,CHEMBL38282,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC(C)Cc1ccsc1
700.0,CHEMBL3915743,O=C(c1cccc2ccccc12)n1c(C2CCCC2)nc2ccccc21
1000.0,CHEMBL3916164,O=C(c1cc2ccccc2s1)c1cccc2ccccc12
10000.0,CHEMBL3976311,COc1ccc(C(=O)n2c(C)nc3ccccc32)cc1
700.0,CHEMBL3922512,COc1ccc(C(=O)n2c(C3CCCCC3)nc3ccccc32)cc1
100.0,CHEMBL594935,COc1ccc(C(=O)c2c(-c3ccc(OC)cc3)sc3ccccc23)cc1
457.0,CHEMBL2326312,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(C(C)C)cc2)cc1
137.0,CHEMBL2326309,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(OC)cc2)cc1
11.2,CHEMBL2316298,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)nn(C)c21
4719.0,CHEMBL3759254,Cc1c(C(=O)NC2CCN(S(=O)(=O)CCC(F)(F)F)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
1800.0,CHEMBL478643,O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccc(Br)cc1
0.9,CHEMBL4062745,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCCC#N)cc1OC2(C)C
1785.0,CHEMBL3759440,CCCCC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
33.0,CHEMBL374292,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccc(F)cc1
15.0,CHEMBL216836,CCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1
10000.0,CHEMBL497755,CN(CCCCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1
3.5,CHEMBL198251,C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2cccc(F)c2)cc1
3.7,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
29.4,CHEMBL1814466,CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2cc(Br)ccc21
0.2,CHEMBL2387183,CCCCn1c2c(cc(C(=O)NC3CCCCC3)c1=O)CCCCCC2
0.9,CHEMBL2387178,CC(C)CCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCCCC2
180.0,CHEMBL404457,Cc1ccc(C(=O)NC(C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1
398.0,CHEMBL2441266,CCCCCn1c2ccccc2c2cc(C(=O)CN3CCN(C)CC3)ccc21
51.8,CHEMBL2441252,CCCCCn1c2ccccc2c2cc(C(=O)N(CC)CC)ccc21
13.0,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
3.52,CHEMBL2087110,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccc(-c3ccccc3)cc21
10000.0,CHEMBL4278061,COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccc(OCC(=O)O)cc23)cc1
581.8,CHEMBL4279405,COc1ccc(C(=O)c2cn(CC3CCOCC3)c3c(OCC(=O)O)cccc23)cc1
1000.0,CHEMBL39399,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccco1
182.0,CHEMBL2030750,CCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
20000.0,CHEMBL2030752,Cc1c(C(=O)N2CCC(NC(=O)NC3CCCCC3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
65.0,CHEMBL3114179,O=C(NC1CCCCCC1)c1cc(Br)cn(CCN2CCOCC2)c1=O
10000.0,CHEMBL3114177,CC1CCC(NC(=O)c2cccn(CCCO)c2=O)CC1
693.0,CHEMBL1213721,CCCCCC(C)(C)c1ccc([C@H]2CCC[C@H](O)C2)c(OC)c1
0.7,CHEMBL1215955,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-n3cccc3)ccc21
8.0,CHEMBL1215963,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-n3ccnc3)ccc21
1551.0,CHEMBL2064058,CC1(C)Oc2cc(C(=O)c3ccsc3)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21
